strategy,symbol,timeframe,mode,rr_cap,trade_count,resolved_count,wins,losses,win_rate,tp1_count,tp2_count,sl_count,net_r,profit_factor,expectancy,average_r,average_winning_r,average_losing_r,max_drawdown_r,max_consecutive_wins,max_consecutive_losses,outlier_dependency
SMC,NZDUSD,H1,Cap_5.0,,31,31,9,22,0.2903225806451613,7,2,22,13.004299636630844,1.5911045289377659,0.4194935366655111,0.4194935366655111,3.8893666262923157,-1.0,15.0,5,15,High R-Multiple Sensitivity
SMC,NZDUSD,H1,Cap_4.0,,31,31,9,22,0.2903225806451613,7,2,22,8.782419220930684,1.3992008736786674,0.28330384583647367,0.28330384583647367,3.4202688023256314,-1.0,15.0,5,15,High R-Multiple Sensitivity
SMC,NZDUSD,H1,Cap_3.0,,31,31,9,22,0.2903225806451613,7,2,22,2.6347422658856736,1.1197610120857124,0.08499168599631206,0.08499168599631206,2.7371935850984084,-1.0,16.0,5,15,High R-Multiple Sensitivity
SMC,NZDUSD,H1,Cap_2.5,,31,31,9,22,0.2903225806451613,7,2,22,-0.8652577341143264,0.9606701029948034,-0.027911539810139562,-0.027911539810139562,2.348304696209519,-1.0,16.5,5,15,High R-Multiple Sensitivity
SMC,NZDUSD,H1,Cap_2.0,,31,31,9,22,0.2903225806451613,7,2,22,-4.365257734114326,0.8015791939038942,-0.14081476561659118,-0.14081476561659118,1.9594158073206305,-1.0,17.0,5,15,High R-Multiple Sensitivity
SMC,NZDUSD,H4,Baseline,,15,15,5,10,0.3333333333333333,5,0,10,19.266421187581393,2.9266421187581395,1.2844280791720928,1.2844280791720928,5.853284237516279,-1.0,7.0,2,7,High R-Multiple Sensitivity
SMC,NZDUSD,H4,Cap_5.0,,15,15,5,10,0.3333333333333333,5,0,10,6.115023794607271,1.611502379460727,0.4076682529738181,0.4076682529738181,3.223004758921454,-1.0,7.0,2,7,High R-Multiple Sensitivity
SMC,NZDUSD,H4,Cap_4.0,,15,15,5,10,0.3333333333333333,5,0,10,4.1150237946072705,1.411502379460727,0.2743349196404847,0.2743349196404847,2.8230047589214537,-1.0,7.0,2,7,High R-Multiple Sensitivity
SMC,NZDUSD,H4,Cap_3.0,,15,15,5,10,0.3333333333333333,5,0,10,2.1150237946072705,1.2115023794607271,0.14100158630715137,0.14100158630715137,2.423004758921454,-1.0,7.0,2,7,High R-Multiple Sensitivity
SMC,NZDUSD,H4,Cap_2.5,,15,15,5,10,0.3333333333333333,5,0,10,1.1150237946072705,1.111502379460727,0.0743349196404847,0.0743349196404847,2.223004758921454,-1.0,7.0,2,7,High R-Multiple Sensitivity
SMC,NZDUSD,H4,Cap_2.0,,15,15,5,10,0.3333333333333333,5,0,10,-0.3621189003031864,0.9637881099696812,-0.024141260020212427,-0.024141260020212427,1.9275762199393627,-1.0,7.0,2,7,High R-Multiple Sensitivity
ICT,EURUSD,M1,Baseline,,82,82,35,47,0.4268292682926829,35,0,47,30.31999542763127,1.6451062856942826,0.36975604180038135,0.36975604180038135,2.209142726503751,-1.0,12.0,12,12,Low R-Multiple Sensitivity
ICT,EURUSD,M1,Cap_5.0,,82,82,35,47,0.4268292682926829,35,0,47,25.39752313624829,1.540372832686134,0.30972589190546695,0.30972589190546695,2.0685006610356655,-1.0,12.0,12,12,Low R-Multiple Sensitivity
ICT,EURUSD,M1,Cap_4.0,,82,82,35,47,0.4268292682926829,35,0,47,24.39752313624829,1.5190962369414531,0.29753076995424743,0.29753076995424743,2.0399292324642366,-1.0,12.0,12,12,Low R-Multiple Sensitivity
ICT,EURUSD,M1,Cap_3.0,,82,82,35,47,0.4268292682926829,35,0,47,22.467660664957197,1.4780353332969618,0.2739958617677707,0.2739958617677707,1.9847903047130628,-1.0,12.0,12,12,Low R-Multiple Sensitivity
ICT,EURUSD,M1,Cap_2.5,,82,82,35,47,0.4268292682926829,35,0,47,20.44818938952817,1.4350678593516628,0.2493681632869289,0.2493681632869289,1.9270911254150906,-1.0,12.0,12,12,Low R-Multiple Sensitivity
ICT,EURUSD,M1,Cap_2.0,,82,82,35,47,0.4268292682926829,35,0,47,16.187630643908502,1.344417673274649,0.1974101298037622,0.1974101298037622,1.8053608755402428,-1.0,12.487021412214528,12,12,Low R-Multiple Sensitivity
ICT,EURUSD,M5,Baseline,,136,136,6,130,0.04411764705882353,6,0,130,-119.6855647020098,0.07934180998454,-0.8800409169265426,-0.8800409169265426,1.7190725496650334,-1.0,119.87579326168401,3,101,N/A (baseline non-positive)
ICT,EURUSD,M5,Cap_5.0,,136,136,6,130,0.04411764705882353,6,0,130,-119.6855647020098,0.07934180998454,-0.8800409169265426,-0.8800409169265426,1.7190725496650334,-1.0,119.87579326168401,3,101,N/A (baseline non-positive)
ICT,EURUSD,M5,Cap_4.0,,136,136,6,130,0.04411764705882353,6,0,130,-119.6855647020098,0.07934180998454,-0.8800409169265426,-0.8800409169265426,1.7190725496650334,-1.0,119.87579326168401,3,101,N/A (baseline non-positive)
ICT,EURUSD,M5,Cap_3.0,,136,136,6,130,0.04411764705882353,6,0,130,-119.6855647020098,0.07934180998454,-0.8800409169265426,-0.8800409169265426,1.7190725496650334,-1.0,119.87579326168401,3,101,N/A (baseline non-positive)
ICT,EURUSD,M5,Cap_2.5,,136,136,6,130,0.04411764705882353,6,0,130,-119.6855647020098,0.07934180998454,-0.8800409169265426,-0.8800409169265426,1.7190725496650334,-1.0,119.87579326168401,3,101,N/A (baseline non-positive)
ICT,EURUSD,M5,Cap_2.0,,136,136,6,130,0.04411764705882353,6,0,130,-119.78188347071382,0.07860089637912447,-0.8807491431670134,-0.8807491431670134,1.7030194215476968,-1.0,119.97211203038803,3,101,N/A (baseline non-positive)
ICT,EURUSD,M15,Baseline,,14,14,4,10,0.2857142857142857,4,0,10,-1.7033041128054252,0.8296695887194575,-0.12166457948610179,-0.12166457948610179,2.074173971798644,-1.0,4.272533143825871,2,4,N/A (baseline non-positive)
ICT,EURUSD,M15,Cap_5.0,,14,14,4,10,0.2857142857142857,4,0,10,-1.7033041128054252,0.8296695887194575,-0.12166457948610179,-0.12166457948610179,2.074173971798644,-1.0,4.272533143825871,2,4,N/A (baseline non-positive)
ICT,EURUSD,M15,Cap_4.0,,14,14,4,10,0.2857142857142857,4,0,10,-1.7033041128054252,0.8296695887194575,-0.12166457948610179,-0.12166457948610179,2.074173971798644,-1.0,4.272533143825871,2,4,N/A (baseline non-positive)
ICT,EURUSD,M15,Cap_3.0,,14,14,4,10,0.2857142857142857,4,0,10,-1.7033041128054252,0.8296695887194575,-0.12166457948610179,-0.12166457948610179,2.074173971798644,-1.0,4.272533143825871,2,4,N/A (baseline non-positive)
ICT,EURUSD,M15,Cap_2.5,,14,14,4,10,0.2857142857142857,4,0,10,-1.7725331438258713,0.8227466856174128,-0.12660951027327652,-0.12660951027327652,2.056866714043532,-1.0,4.272533143825871,2,4,N/A (baseline non-positive)
ICT,EURUSD,M15,Cap_2.0,,14,14,4,10,0.2857142857142857,4,0,10,-2.299738807275042,0.7700261192724958,-0.164267057662503,-0.164267057662503,1.9250652981812395,-1.0,4.299738807275042,2,4,N/A (baseline non-positive)
ICT,EURUSD,M30,Baseline,,33,33,2,31,0.06060606060606061,2,0,31,-27.297814970204964,0.11942532354177537,-0.8272065142486352,-0.8272065142486352,1.8510925148975184,-1.0,29.210742602200703,1,22,N/A (baseline non-positive)
ICT,EURUSD,M30,Cap_5.0,,33,33,2,31,0.06060606060606061,2,0,31,-27.297814970204964,0.11942532354177537,-0.8272065142486352,-0.8272065142486352,1.8510925148975184,-1.0,29.210742602200703,1,22,N/A (baseline non-positive)
ICT,EURUSD,M30,Cap_4.0,,33,33,2,31,0.06060606060606061,2,0,31,-27.297814970204964,0.11942532354177537,-0.8272065142486352,-0.8272065142486352,1.8510925148975184,-1.0,29.210742602200703,1,22,N/A (baseline non-positive)
ICT,EURUSD,M30,Cap_3.0,,33,33,2,31,0.06060606060606061,2,0,31,-27.297814970204964,0.11942532354177537,-0.8272065142486352,-0.8272065142486352,1.8510925148975184,-1.0,29.210742602200703,1,22,N/A (baseline non-positive)
ICT,EURUSD,M30,Cap_2.5,,33,33,2,31,0.06060606060606061,2,0,31,-27.297814970204964,0.11942532354177537,-0.8272065142486352,-0.8272065142486352,1.8510925148975184,-1.0,29.210742602200703,1,22,N/A (baseline non-positive)
ICT,EURUSD,M30,Cap_2.0,,33,33,2,31,0.06060606060606061,2,0,31,-27.297814970204964,0.11942532354177537,-0.8272065142486352,-0.8272065142486352,1.8510925148975184,-1.0,29.210742602200703,1,22,N/A (baseline non-positive)
ICT,EURUSD,H1,Baseline,,4,4,1,3,0.25,1,0,3,-1.4831898645241848,0.5056033784919384,-0.3707974661310462,-0.3707974661310462,1.5168101354758152,-1.0,3.0,1,3,N/A (baseline non-positive)
ICT,EURUSD,H1,Cap_5.0,,4,4,1,3,0.25,1,0,3,-1.4831898645241848,0.5056033784919384,-0.3707974661310462,-0.3707974661310462,1.5168101354758152,-1.0,3.0,1,3,N/A (baseline non-positive)
ICT,EURUSD,H1,Cap_4.0,,4,4,1,3,0.25,1,0,3,-1.4831898645241848,0.5056033784919384,-0.3707974661310462,-0.3707974661310462,1.5168101354758152,-1.0,3.0,1,3,N/A (baseline non-positive)
ICT,EURUSD,H1,Cap_3.0,,4,4,1,3,0.25,1,0,3,-1.4831898645241848,0.5056033784919384,-0.3707974661310462,-0.3707974661310462,1.5168101354758152,-1.0,3.0,1,3,N/A (baseline non-positive)
ICT,EURUSD,H1,Cap_2.5,,4,4,1,3,0.25,1,0,3,-1.4831898645241848,0.5056033784919384,-0.3707974661310462,-0.3707974661310462,1.5168101354758152,-1.0,3.0,1,3,N/A (baseline non-positive)
ICT,EURUSD,H1,Cap_2.0,,4,4,1,3,0.25,1,0,3,-1.4831898645241848,0.5056033784919384,-0.3707974661310462,-0.3707974661310462,1.5168101354758152,-1.0,3.0,1,3,N/A (baseline non-positive)
ICT,EURUSD,H4,Baseline,,1,1,1,0,1.0,0,1,0,4.376762354317143,inf,4.376762354317143,4.376762354317143,4.376762354317143,0.0,0.0,1,0,Low R-Multiple Sensitivity
ICT,EURUSD,H4,Cap_5.0,,1,1,1,0,1.0,0,1,0,4.376762354317143,inf,4.376762354317143,4.376762354317143,4.376762354317143,0.0,0.0,1,0,Low R-Multiple Sensitivity
ICT,EURUSD,H4,Cap_4.0,,1,1,1,0,1.0,0,1,0,4.0,inf,4.0,4.0,4.0,0.0,0.0,1,0,Low R-Multiple Sensitivity
ICT,EURUSD,H4,Cap_3.0,,1,1,1,0,1.0,0,1,0,3.0,inf,3.0,3.0,3.0,0.0,0.0,1,0,Low R-Multiple Sensitivity
ICT,EURUSD,H4,Cap_2.5,,1,1,1,0,1.0,0,1,0,2.5,inf,2.5,2.5,2.5,0.0,0.0,1,0,Low R-Multiple Sensitivity
ICT,EURUSD,H4,Cap_2.0,,1,1,1,0,1.0,0,1,0,2.0,inf,2.0,2.0,2.0,0.0,0.0,1,0,Low R-Multiple Sensitivity
ICT,XAUUSD,M1,Baseline,,92,92,32,60,0.34782608695652173,30,2,60,5.653654763907522,1.0942275793984588,0.061452769172907845,0.061452769172907845,2.05167671137211,-1.0,12.0,4,12,Low R-Multiple Sensitivity
ICT,XAUUSD,M1,Cap_5.0,,92,92,32,60,0.34782608695652173,30,2,60,5.653654763907522,1.0942275793984588,0.061452769172907845,0.061452769172907845,2.05167671137211,-1.0,12.0,4,12,Low R-Multiple Sensitivity
ICT,XAUUSD,M1,Cap_4.0,,92,92,32,60,0.34782608695652173,30,2,60,5.653654763907522,1.0942275793984588,0.061452769172907845,0.061452769172907845,2.05167671137211,-1.0,12.0,4,12,Low R-Multiple Sensitivity
ICT,XAUUSD,M1,Cap_3.0,,92,92,32,60,0.34782608695652173,30,2,60,5.653654763907522,1.0942275793984588,0.061452769172907845,0.061452769172907845,2.05167671137211,-1.0,12.0,4,12,Low R-Multiple Sensitivity
ICT,XAUUSD,M1,Cap_2.5,,92,92,32,60,0.34782608695652173,30,2,60,2.9012732329849023,1.0483545538830819,0.03153557861940111,0.03153557861940111,1.9656647885307783,-1.0,12.050381780399624,4,12,Low R-Multiple Sensitivity
ICT,XAUUSD,M1,Cap_2.0,,92,92,32,60,0.34782608695652173,30,2,60,-2.5913001219413054,0.9568116646343117,-0.02816630567327506,-0.02816630567327506,1.794021871189334,-1.0,13.0,4,12,Low R-Multiple Sensitivity
ICT,XAUUSD,M5,Baseline,,58,58,10,48,0.1724137931034483,10,0,48,-26.314376246507905,0.4517838281977519,-0.45369614218117077,-0.45369614218117077,2.1685623753492096,-1.0,29.102660700512597,4,13,N/A (baseline non-positive)
ICT,XAUUSD,M5,Cap_5.0,,58,58,10,48,0.1724137931034483,10,0,48,-26.314376246507905,0.4517838281977519,-0.45369614218117077,-0.45369614218117077,2.1685623753492096,-1.0,29.102660700512597,4,13,N/A (baseline non-positive)
ICT,XAUUSD,M5,Cap_4.0,,58,58,10,48,0.1724137931034483,10,0,48,-26.314376246507905,0.4517838281977519,-0.45369614218117077,-0.45369614218117077,2.1685623753492096,-1.0,29.102660700512597,4,13,N/A (baseline non-positive)
ICT,XAUUSD,M5,Cap_3.0,,58,58,10,48,0.1724137931034483,10,0,48,-26.314376246507905,0.4517838281977519,-0.45369614218117077,-0.45369614218117077,2.1685623753492096,-1.0,29.102660700512597,4,13,N/A (baseline non-positive)
ICT,XAUUSD,M5,Cap_2.5,,58,58,10,48,0.1724137931034483,10,0,48,-26.41202053496299,0.44974957218827094,-0.45537966439591365,-0.45537966439591365,2.1587979465037006,-1.0,29.200304988967684,4,13,N/A (baseline non-positive)
ICT,XAUUSD,M5,Cap_2.0,,58,58,10,48,0.1724137931034483,10,0,48,-28.610800919595416,0.40394164750842876,-0.49328967102750715,-0.49328967102750715,1.9389199080404582,-1.0,30.610800919595416,4,13,N/A (baseline non-positive)
ICT,XAUUSD,M15,Baseline,,60,60,20,40,0.3333333333333333,20,0,40,-5.121908797100584,0.8719522800724853,-0.08536514661834307,-0.08536514661834307,1.7439045601449705,-1.0,27.35180557445731,13,21,N/A (baseline non-positive)
ICT,XAUUSD,M15,Cap_5.0,,60,60,20,40,0.3333333333333333,20,0,40,-5.121908797100584,0.8719522800724853,-0.08536514661834307,-0.08536514661834307,1.7439045601449705,-1.0,27.35180557445731,13,21,N/A (baseline non-positive)
ICT,XAUUSD,M15,Cap_4.0,,60,60,20,40,0.3333333333333333,20,0,40,-5.121908797100584,0.8719522800724853,-0.08536514661834307,-0.08536514661834307,1.7439045601449705,-1.0,27.35180557445731,13,21,N/A (baseline non-positive)
ICT,XAUUSD,M15,Cap_3.0,,60,60,20,40,0.3333333333333333,20,0,40,-5.121908797100584,0.8719522800724853,-0.08536514661834307,-0.08536514661834307,1.7439045601449705,-1.0,27.35180557445731,13,21,N/A (baseline non-positive)
ICT,XAUUSD,M15,Cap_2.5,,60,60,20,40,0.3333333333333333,20,0,40,-5.46087944694321,0.8634780138264195,-0.0910146574490535,-0.0910146574490535,1.7269560276528393,-1.0,27.5,13,21,N/A (baseline non-positive)
ICT,XAUUSD,M15,Cap_2.0,,60,60,20,40,0.3333333333333333,20,0,40,-6.827629065697796,0.8293092733575552,-0.11379381776162993,-0.11379381776162993,1.6586185467151102,-1.0,28.0,13,21,N/A (baseline non-positive)
ICT,XAUUSD,M30,Baseline,,10,10,6,4,0.6,6,0,4,9.642165718466215,3.4105414296165537,0.9642165718466215,0.9642165718466215,2.273694286411036,-1.0,4.0,6,4,Low R-Multiple Sensitivity
ICT,XAUUSD,M30,Cap_5.0,,10,10,6,4,0.6,6,0,4,9.642165718466215,3.4105414296165537,0.9642165718466215,0.9642165718466215,2.273694286411036,-1.0,4.0,6,4,Low R-Multiple Sensitivity
ICT,XAUUSD,M30,Cap_4.0,,10,10,6,4,0.6,6,0,4,9.642165718466215,3.4105414296165537,0.9642165718466215,0.9642165718466215,2.273694286411036,-1.0,4.0,6,4,Low R-Multiple Sensitivity
ICT,XAUUSD,M30,Cap_3.0,,10,10,6,4,0.6,6,0,4,9.198044642512302,3.2995111606280756,0.9198044642512302,0.9198044642512302,2.1996741070853836,-1.0,4.0,6,4,Low R-Multiple Sensitivity
ICT,XAUUSD,M30,Cap_2.5,,10,10,6,4,0.6,6,0,4,8.559398316723946,3.1398495791809866,0.8559398316723946,0.8559398316723946,2.0932330527873244,-1.0,4.0,6,4,Low R-Multiple Sensitivity
ICT,XAUUSD,M30,Cap_2.0,,10,10,6,4,0.6,6,0,4,7.420892149063171,2.8552230372657927,0.7420892149063171,0.7420892149063171,1.903482024843862,-1.0,4.0,6,4,Low R-Multiple Sensitivity
ICT,XAUUSD,H1,Baseline,,7,7,3,4,0.42857142857142855,3,0,4,1.6534756688630583,1.4133689172157646,0.23621080983757975,0.23621080983757975,1.8844918896210194,-1.0,4.0,3,4,Low R-Multiple Sensitivity
ICT,XAUUSD,H1,Cap_5.0,,7,7,3,4,0.42857142857142855,3,0,4,1.6534756688630583,1.4133689172157646,0.23621080983757975,0.23621080983757975,1.8844918896210194,-1.0,4.0,3,4,Low R-Multiple Sensitivity
ICT,XAUUSD,H1,Cap_4.0,,7,7,3,4,0.42857142857142855,3,0,4,1.6534756688630583,1.4133689172157646,0.23621080983757975,0.23621080983757975,1.8844918896210194,-1.0,4.0,3,4,Low R-Multiple Sensitivity
ICT,XAUUSD,H1,Cap_3.0,,7,7,3,4,0.42857142857142855,3,0,4,1.6534756688630583,1.4133689172157646,0.23621080983757975,0.23621080983757975,1.8844918896210194,-1.0,4.0,3,4,Low R-Multiple Sensitivity
ICT,XAUUSD,H1,Cap_2.5,,7,7,3,4,0.42857142857142855,3,0,4,1.6534756688630583,1.4133689172157646,0.23621080983757975,0.23621080983757975,1.8844918896210194,-1.0,4.0,3,4,Low R-Multiple Sensitivity
ICT,XAUUSD,H1,Cap_2.0,,7,7,3,4,0.42857142857142855,3,0,4,1.6031815936897058,1.4007953984224266,0.22902594195567225,0.22902594195567225,1.8677271978965686,-1.0,4.0,3,4,Low R-Multiple Sensitivity
ICT,XAUUSD,H4,Baseline,,4,4,0,4,0.0,0,0,4,-4.0,0.0,-1.0,-1.0,0.0,-1.0,4.0,0,4,N/A (baseline non-positive)
ICT,XAUUSD,H4,Cap_5.0,,4,4,0,4,0.0,0,0,4,-4.0,0.0,-1.0,-1.0,0.0,-1.0,4.0,0,4,N/A (baseline non-positive)
ICT,XAUUSD,H4,Cap_4.0,,4,4,0,4,0.0,0,0,4,-4.0,0.0,-1.0,-1.0,0.0,-1.0,4.0,0,4,N/A (baseline non-positive)
ICT,XAUUSD,H4,Cap_3.0,,4,4,0,4,0.0,0,0,4,-4.0,0.0,-1.0,-1.0,0.0,-1.0,4.0,0,4,N/A (baseline non-positive)
ICT,XAUUSD,H4,Cap_2.5,,4,4,0,4,0.0,0,0,4,-4.0,0.0,-1.0,-1.0,0.0,-1.0,4.0,0,4,N/A (baseline non-positive)
ICT,XAUUSD,H4,Cap_2.0,,4,4,0,4,0.0,0,0,4,-4.0,0.0,-1.0,-1.0,0.0,-1.0,4.0,0,4,N/A (baseline non-positive)
ICT,GBPUSD,M1,Baseline,,96,96,31,65,0.3229166666666667,27,4,65,5.970596847096344,1.0918553361091745,0.06219371715725358,0.06219371715725358,2.2893740918418173,-1.0,27.276947751735676,6,10,High R-Multiple Sensitivity
ICT,GBPUSD,M1,Cap_5.0,,96,96,31,65,0.3229166666666667,27,4,65,2.6874198607977515,1.04134492093535,0.02799395688330991,0.02799395688330991,2.1834651567999273,-1.0,27.276947751735676,6,10,High R-Multiple Sensitivity
ICT,GBPUSD,M1,Cap_4.0,,96,96,31,65,0.3229166666666667,27,4,65,0.4030344378420052,1.006200529812954,0.004198275394187555,0.004198275394187555,2.1097753044465164,-1.0,27.276947751735676,6,10,High R-Multiple Sensitivity
ICT,GBPUSD,M1,Cap_3.0,,96,96,31,65,0.3229166666666667,27,4,65,-2.717403589618972,0.9581937909289391,-0.02830628739186429,-0.02830628739186429,2.009116013238098,-1.0,27.276947751735676,6,10,High R-Multiple Sensitivity
ICT,GBPUSD,M1,Cap_2.5,,96,96,31,65,0.3229166666666667,27,4,65,-5.71740358961897,0.9120399447750929,-0.05955628739186427,-0.05955628739186427,1.9123418196897106,-1.0,27.276947751735676,6,10,High R-Multiple Sensitivity
ICT,GBPUSD,M1,Cap_2.0,,96,96,31,65,0.3229166666666667,27,4,65,-10.097881557580001,0.8446479760372309,-0.10518626622479167,-0.10518626622479167,1.771036078787742,-1.0,27.276947751735676,6,10,High R-Multiple Sensitivity
